id;status;md5;etag;size;content-type;date;title;filename;url;report_fname
a5894127-5cf0-4b16-849c-5f4561cd0cc4;200;dbcdbca8804a1f276823323ed9c68231;"""DBCDBCA8804A1F276823323ED9C68231""";1272276;application/pdf;20210923;FamousSparrow - A suspicious hotel guest;FamousSparrow_ A suspicious hotel guest _ WeLiveSecurity.pdf;https://samples.vx-underground.org/APTs/2021/2021.09.23 - FamousSparrow - A suspicious hotel guest/Paper/FamousSparrow_ A suspicious hotel guest _ WeLiveSecurity.pdf;20210923_a5894127-5cf0-4b16-849c-5f4561cd0cc4
6a45f099-e1ac-432c-83e7-6a2bb4c89c7e;200;268b0150ce4ac16371e2dbf64a363027;"""268B0150CE4AC16371E2DBF64A363027""";4000343;application/pdf;20210927;FoggyWeb Targeted NOBELIUM malware leads to persistent backdoor;FoggyWeb_ Targeted NOBELIUM malware leads to persistent backdoor _ Microsoft Security Blog.pdf;https://samples.vx-underground.org/APTs/2021/2021.09.27 - FoggyWeb Targeted NOBELIUM malware leads to persistent backdoor/Paper/FoggyWeb_ Targeted NOBELIUM malware leads to persistent backdoor _ Microsoft Security Blog.pdf;20210927_6a45f099-e1ac-432c-83e7-6a2bb4c89c7e
2e083107-dcd9-4459-95a6-f536bc97d8d1;200;ed9c3ae2be7aa5733302a433dcf4e123;"""ED9C3AE2BE7AA5733302A433DCF4E123""";967366;application/pdf;20210928;FinSpy unseen findings;FinSpy unseen findings.pdf;https://samples.vx-underground.org/APTs/2021/2021.09.28 - FinSpy unseen findings/Paper/FinSpy unseen findings.pdf;20210928_2e083107-dcd9-4459-95a6-f536bc97d8d1
685a6199-0ec1-448a-a8d2-68198518d346;200;3ef68042b024de28ae48eb55362d620a;"""3EF68042B024DE28AE48EB55362D620A""";3436753;application/pdf;20210928;Learning to ChaCha with APT41;SASatHome2021_Learning_to_ChaCha_with_APT41.pdf;https://samples.vx-underground.org/APTs/2021/2021.09.28 - Learning to ChaCha with APT41/Paper/SASatHome2021_Learning_to_ChaCha_with_APT41.pdf;20210928_685a6199-0ec1-448a-a8d2-68198518d346
c52975f2-6b4e-4166-a959-701e39c2ebf3;200;155fe928e1b8e2fa77c6d7d34902360f;"""155FE928E1B8E2FA77C6D7D34902360F""";2899959;application/pdf;20210930;GhostEmperor technical details;GhostEmperor_technical-details_PDF_eng.pdf;https://samples.vx-underground.org/APTs/2021/2021.09.30 - GhostEmperor technical details/Paper/GhostEmperor_technical-details_PDF_eng.pdf;20210930_c52975f2-6b4e-4166-a959-701e39c2ebf3
6fe5bfa4-d1d6-42c5-940b-9b5bb816ca32;200;9737a672661ee37018eed1bf25ab3a36;"""9737A672661EE37018EED1BF25AB3A36""";1514831;application/pdf;20211004;Malware Gh0stTimes Used by BlackTech;Malware Gh0stTimes Used by BlackTech - JPCERT_CC Eyes _ JPCERT Coordination Center official Blog.pdf;https://samples.vx-underground.org/APTs/2021/2021.10.04 - Malware Gh0stTimes Used by BlackTech/Paper/Malware Gh0stTimes Used by BlackTech - JPCERT_CC Eyes _ JPCERT Coordination Center official Blog.pdf;20211004_6fe5bfa4-d1d6-42c5-940b-9b5bb816ca32
a548af87-8a15-443f-8df0-36e856a291bb;200;e8137827238d2b20d77a8f065d552a02;"""E8137827238D2B20D77A8F065D552A02""";2227905;application/pdf;20211005;UEFI threats moving to the ESP Introducing ESPecter bootkit;welivesecurity.com-UEFI threats moving to the ESP Introducing ESPecter bootkit.pdf;https://samples.vx-underground.org/APTs/2021/2021.10.05 - UEFI threats moving to the ESP Introducing ESPecter bootkit/Paper/welivesecurity.com-UEFI threats moving to the ESP Introducing ESPecter bootkit.pdf;20211005_a548af87-8a15-443f-8df0-36e856a291bb
93e49d20-a72e-49fd-a82c-107b84129a72;200;932e507d5a8484f8ed215aaf61b7c967;"""932E507D5A8484F8ED215AAF61B7C967""";3091732;application/pdf;20211006;Operation GhostShell - Novel RAT Targets Global Aerospace and Telecoms Firms;Operation_GhostShell_Novel_RAT_Targets_Global_Aerospace_and_Telecoms_Firms.pdf;https://samples.vx-underground.org/APTs/2021/2021.10.06 - Operation GhostShell - Novel RAT Targets Global Aerospace and Telecoms Firms/Paper/Operation_GhostShell_Novel_RAT_Targets_Global_Aerospace_and_Telecoms_Firms.pdf;20211006_93e49d20-a72e-49fd-a82c-107b84129a72
97366cf7-adee-4a99-a8a9-5023f4147841;200;372e87493e300a29ad3c4f98135ed663;"""372E87493E300A29AD3C4F98135ED663""";668143;application/pdf;20211011;ESET FontOnLake;eset_fontonlake.pdf;https://samples.vx-underground.org/APTs/2021/2021.10.11 - ESET FontOnLake/Paper/eset_fontonlake.pdf;20211011_97366cf7-adee-4a99-a8a9-5023f4147841
b265ed55-debe-48ef-8451-85b94bb5c3b4;200;3f86a3d5384b99b3a39c63be22ee7a2c;"""3F86A3D5384B99B3A39C63BE22EE7A2C""";260850;application/pdf;20211012;MysterySnail attacks with Windows zero-day;MysterySnail_attacks_with_Windows_zero-day.pdf;https://samples.vx-underground.org/APTs/2021/2021.10.12 - MysterySnail attacks with Windows zero-day/Paper/MysterySnail_attacks_with_Windows_zero-day.pdf;20211012_b265ed55-debe-48ef-8451-85b94bb5c3b4
11defaf7-0eeb-4364-9f7f-0ce5186e05b3;200;d33f2a85b918ac501bc29e74dbda7983;"""D33F2A85B918AC501BC29E74DBDA7983""";1313049;application/pdf;20211014;Explosive New MirrorBlast Campaign Targets Financial Companies;Explosive_New_MirrorBlast_Campaign_Targets_Financial_Companies.pdf;https://samples.vx-underground.org/APTs/2021/2021.10.14 - Explosive New MirrorBlast Campaign Targets Financial Companies/Paper/Explosive_New_MirrorBlast_Campaign_Targets_Financial_Companies.pdf;20211014_11defaf7-0eeb-4364-9f7f-0ce5186e05b3
01056f80-1e62-4e7b-8014-8a16a96f7674;200;4802f9cab87c18504b17a3afa7ffd332;"""4802F9CAB87C18504B17A3AFA7FFD332""";253591;application/pdf;20211018;Harvester - Nation-state-backed group uses new toolset to target victims in South Asia;Harvester_ Nation-state-backed group uses new toolset to target victims in South Asia _ Symantec Blogs.pdf;https://samples.vx-underground.org/APTs/2021/2021.10.18 - Harvester - Nation-state-backed group uses new toolset to target victims in South Asia/Paper/Harvester_ Nation-state-backed group uses new toolset to target victims in South Asia _ Symantec Blogs.pdf;20211018_01056f80-1e62-4e7b-8014-8a16a96f7674
6457bff2-cf21-4925-962d-0569b66dc0c9;200;8cd8ba7eec346ac1862eb83330df4209;"""8CD8BA7EEC346AC1862EB83330DF4209""";308329;application/pdf;20211019;A Roaming Threat to Telecommunications Companies;crowdstrike.com-A Roaming Threat to Telecommunications Companies.pdf;https://samples.vx-underground.org/APTs/2021/2021.10.19 - A Roaming Threat to Telecommunications Companies/Paper/crowdstrike.com-A Roaming Threat to Telecommunications Companies.pdf;20211019_6457bff2-cf21-4925-962d-0569b66dc0c9
996abab8-a518-49ac-9578-03f6a0e44fe5;200;519038a1093b881adc2f1f9d22e8f104;"""519038A1093B881ADC2F1F9D22E8F104""";1542558;application/pdf;20211019;PurpleFox Adds New Backdoor That Uses WebSockets;PurpleFox Adds New Backdoor That Uses WebSockets.pdf;https://samples.vx-underground.org/APTs/2021/2021.10.19 - PurpleFox Adds New Backdoor That Uses WebSockets/Paper/PurpleFox Adds New Backdoor That Uses WebSockets.pdf;20211019_996abab8-a518-49ac-9578-03f6a0e44fe5
9d356988-1445-4569-9377-87d7891c7bae;200;da59c72bee83636261bd330c2b8e8cfe;"""DA59C72BEE83636261BD330C2B8E8CFE""";2409092;application/pdf;20211019;Whatta TA - TA505 Ramps Up Activity, Delivers New FlawedGrace Variant;Whatta TA_ TA505 Ramps Up Activity, Delivers New FlawedGrace Variant _ Proofpoint US.pdf;https://samples.vx-underground.org/APTs/2021/2021.10.19 - Whatta TA - TA505 Ramps Up Activity, Delivers New FlawedGrace Variant/Paper/Whatta TA_ TA505 Ramps Up Activity, Delivers New FlawedGrace Variant _ Proofpoint US.pdf;20211019_9d356988-1445-4569-9377-87d7891c7bae
d80d1474-1c3d-4d65-8257-7c4483467350;200;d2dd2406c2aab0a3ccca8385f41804d9;"""D2DD2406C2AAB0A3CCCA8385F41804D9""";4856516;application/pdf;20211020;Digitally-Signed Rootkits are Back – A Look at FiveSys and Companions;Bitdefender-DT-Whitepaper-Fivesys-creat5699-en-EN.pdf;https://samples.vx-underground.org/APTs/2021/2021.10.20 - Digitally-Signed Rootkits are Back – A Look at FiveSys and Companions/Paper/Bitdefender-DT-Whitepaper-Fivesys-creat5699-en-EN.pdf;20211020_d80d1474-1c3d-4d65-8257-7c4483467350
31bb43cb-ee99-4b28-b335-740705a88b54;200;70c5c0eacab2209428c24d28d7fcf3d7;"""70C5C0EACAB2209428C24D28D7FCF3D7""";635192;application/pdf;20211020;VNC Malware TinyNuke TightVNC Used by Kimsuky Group;asec.ahnlab.com-VNC Malware TinyNuke TightVNC Used by Kimsuky Group.pdf;https://samples.vx-underground.org/APTs/2021/2021.10.20 - VNC Malware TinyNuke TightVNC Used by Kimsuky Group/Paper/asec.ahnlab.com-VNC Malware TinyNuke TightVNC Used by Kimsuky Group.pdf;20211020_31bb43cb-ee99-4b28-b335-740705a88b54
fa729af8-dd9c-4756-8394-7e02855f0549;200;42969005b9af3575f62c5806732b78d1;"""42969005B9AF3575F62C5806732B78D1""";2531017;application/pdf;20211026;SQUIRRELWAFFLE Leverages malspam to deliver Qakbot Cobalt Strike;blog.talosintelligence.com-SQUIRRELWAFFLE Leverages malspam to deliver Qakbot Cobalt Strike.pdf;https://samples.vx-underground.org/APTs/2021/2021.10.26 - SQUIRRELWAFFLE Leverages malspam to deliver Qakbot Cobalt Strike/Paper/blog.talosintelligence.com-SQUIRRELWAFFLE Leverages malspam to deliver Qakbot Cobalt Strike.pdf;20211026_fa729af8-dd9c-4756-8394-7e02855f0549
4b783224-e0d5-40c8-bff4-fec55879032d;200;a7ace3cded14b4bcc28d7dbab6cb48a2;"""A7ACE3CDED14B4BCC28D7DBAB6CB48A2""";1723185;application/pdf;20211026;Malware WinDealer used by LuoYu Attack Group;blogs.jpcert.or.jp-Malware WinDealer used by LuoYu Attack Group.pdf;https://samples.vx-underground.org/APTs/2021/2021.10.26 -Malware WinDealer used by LuoYu Attack Group/Paper/blogs.jpcert.or.jp-Malware WinDealer used by LuoYu Attack Group.pdf;20211026_4b783224-e0d5-40c8-bff4-fec55879032d
479f1905-7494-48bb-99a0-1a94338ad448;200;269bcc0365b87716807fe9d38bc26911;"""269BCC0365B87716807FE9D38BC26911""";612179;application/pdf;20211027;New Threat Actor Spoofs Philippine Government COVID-19 Health Data in Widespread RAT Campaigns;proofpoint.com-New Threat Actor Spoofs Philippine Government COVID-19 Health Data in Widespread RAT Campaigns.pdf;https://samples.vx-underground.org/APTs/2021/2021.10.27 - New Threat Actor Spoofs Philippine Government COVID-19 Health Data in Widespread RAT Campaigns/Paper/proofpoint.com-New Threat Actor Spoofs Philippine Government COVID-19 Health Data in Widespread RAT Campaigns.pdf;20211027_479f1905-7494-48bb-99a0-1a94338ad448
a1c9df26-c680-4be6-8140-e282989ecd47;200;c9ada479e9c2e2679310fad4c5c32108;"""C9ADA479E9C2E2679310FAD4C5C32108""";438248;application/pdf;20211027;Wslink - Unique and undocumented malicious loader that runs as a server;welivesecurity.com-Wslink Unique and undocumented malicious loader that runs as a server.pdf;https://samples.vx-underground.org/APTs/2021/2021.10.27 - Wslink - Unique and undocumented malicious loader that runs as a server/Paper/welivesecurity.com-Wslink Unique and undocumented malicious loader that runs as a server.pdf;20211027_a1c9df26-c680-4be6-8140-e282989ecd47
2e649002-d2a9-40d5-8a3c-bf232adc97fc;200;d0349d8173e71602c3a372bf4a619112;"""D0349D8173E71602C3A372BF4A619112""";933926;application/pdf;20211028;Rooting Malware Makes a Comeback Lookout Discovers Global Campaign;blog.lookout.com-Rooting Malware Makes a Comeback Lookout Discovers Global Campaign.pdf;https://samples.vx-underground.org/APTs/2021/2021.10.28 - Rooting Malware Makes a Comeback Lookout Discovers Global Campaign/Paper/blog.lookout.com-Rooting Malware Makes a Comeback Lookout Discovers Global Campaign.pdf;20211028_2e649002-d2a9-40d5-8a3c-bf232adc97fc
e4d60bb7-60ea-4e0d-b22d-eca9e42e09ca;200;234274d69a28b4861ded6ffada31bc81;"""234274D69A28B4861DED6FFADA31BC81""";1424953;application/pdf;20211028;Tactics, Techniques, and Indicators of Compromise Associated with Hello KittyFiveHands Ransomware;211029.pdf;https://samples.vx-underground.org/APTs/2021/2021.10.28 - Tactics, Techniques, and Indicators of Compromise Associated with Hello KittyFiveHands Ransomware/Paper/211029.pdf;20211028_e4d60bb7-60ea-4e0d-b22d-eca9e42e09ca
5b2e505b-e8d6-40d8-bbae-113d58c90028;200;adbc66480f5838c79c977895dd154807;"""ADBC66480F5838C79C977895DD154807""";673939;application/pdf;20211102;Lamwac;Lamwac.pdf;https://samples.vx-underground.org/APTs/2021/2021.11.02 - Lamwac/Paper/Lamwac.pdf;20211102_5b2e505b-e8d6-40d8-bbae-113d58c90028
73929a81-0d3f-4888-b5a0-04f33decf0c8;200;6661aaadad817cd80d0a9d8a25124252;"""6661AAADAD817CD80D0A9D8A25124252""";4783085;application/pdf;20211103;Dissecting new AppleSeed backdoor of Kimsuky threat actor;Report_Cyber_5_Dissecting_new_AppleSeed_backdoor_of_Kimsuky_threat_actor.pdf;https://samples.vx-underground.org/APTs/2021/2021.11.03 - Dissecting new AppleSeed backdoor of Kimsuky threat actor/Paper/Report_Cyber_5_Dissecting_new_AppleSeed_backdoor_of_Kimsuky_threat_actor.pdf;20211103_73929a81-0d3f-4888-b5a0-04f33decf0c8
ee475c8c-ec29-47ce-8cdf-abc4a286c33e;200;7343216a209dfcd2eabd67b0bae9c2ed;"""7343216A209DFCD2EABD67B0BAE9C2ED""";1614086;application/pdf;20211104;Technical report Armagedon;Technical report Armagedon.pdf;https://samples.vx-underground.org/APTs/2021/2021.11.04 - Technical report Armagedon/Paper/Technical report Armagedon.pdf;20211104_ee475c8c-ec29-47ce-8cdf-abc4a286c33e
fb2d9b70-52f0-4799-9fbc-7a965c70048d;200;2cebb0a9a62049afe83c91d3405122a0;"""2CEBB0A9A62049AFE83C91D3405122A0""";3178704;application/pdf;20211105;Hunter Becomes Hunted Zebra2104 Hides a Herd of Malware;blogs.blackberry.com-Hunter Becomes Hunted Zebra2104 Hides a Herd of Malware.pdf;https://samples.vx-underground.org/APTs/2021/2021.11.05 - Hunter Becomes Hunted Zebra2104 Hides a Herd of Malware/Paper/blogs.blackberry.com-Hunter Becomes Hunted Zebra2104 Hides a Herd of Malware.pdf;20211105_fb2d9b70-52f0-4799-9fbc-7a965c70048d
daf80ba1-5116-491c-b718-63c7e4d884fc;200;42090b30139f0376cde9b57c6073da04;"""42090B30139F0376CDE9B57C6073DA04""";664278;application/pdf;20211107;Godzilla Webshell;unit42.paloaltonetworks.com-Godzilla Webshell.pdf;https://samples.vx-underground.org/APTs/2021/2021.11.07 - Godzilla Webshell/Paper/unit42.paloaltonetworks.com-Godzilla Webshell.pdf;20211107_daf80ba1-5116-491c-b718-63c7e4d884fc
900bb6fe-bce2-4fcf-89aa-677bfafe3eab;200;1e4bb7c505d2af86bddc8d7fae315441;"""1E4BB7C505D2AF86BDDC8D7FAE315441""";113230;application/pdf;20211107;IronTiger APT campaign New HyperBro and SysUpdate samples;curatedintel-IronTiger-APT27-HyperBro-SysUpdate.pdf;https://samples.vx-underground.org/APTs/2021/2021.11.07 - IronTiger APT campaign New HyperBro and SysUpdate samples/Paper/curatedintel-IronTiger-APT27-HyperBro-SysUpdate.pdf;20211107_900bb6fe-bce2-4fcf-89aa-677bfafe3eab
0f39955a-55ea-4b91-b991-26a0498b8bdd;200;4d243c540a8f2b0ee724331f1f1545c6;"""4D243C540A8F2B0EE724331F1F1545C6""";203581;application/pdf;20211108;Threat actor DEV-0322 exploiting ZOHO ManageEngine ADSelfService Plus;microsoft.com-Threat actor DEV-0322 exploiting ZOHO ManageEngine ADSelfService Plus.pdf;https://samples.vx-underground.org/APTs/2021/2021.11.08 - Threat actor DEV-0322 exploiting ZOHO ManageEngine ADSelfService Plus/Paper/microsoft.com-Threat actor DEV-0322 exploiting ZOHO ManageEngine ADSelfService Plus.pdf;20211108_0f39955a-55ea-4b91-b991-26a0498b8bdd
f1920ea2-8a0a-4038-8031-524f9541ad9d;200;5a468538ba2df481898780ecb90c757e;"""5A468538BA2DF481898780ECB90C757E""";1411493;application/pdf;20211110;Lazaus - NukeSped;Lazarus-그룹의-NukeSped-악성코드-분석-보고서.pdf;https://samples.vx-underground.org/APTs/2021/2021.11.10 - Lazaus - NukeSped/Paper/Lazarus-그룹의-NukeSped-악성코드-분석-보고서.pdf;20211110_f1920ea2-8a0a-4038-8031-524f9541ad9d
8e169746-466c-4aae-b799-1027be7130db;200;aefe16f9322b967582b04ade5cd9b006;"""AEFE16F9322B967582B04ADE5CD9B006""";2529939;application/pdf;20211110;Void Balaur;wp-void-balaur-tracking-a-cybermercenarys-activities.pdf;https://samples.vx-underground.org/APTs/2021/2021.11.10 - Void Balaur/Paper/wp-void-balaur-tracking-a-cybermercenarys-activities.pdf;20211110_8e169746-466c-4aae-b799-1027be7130db
a3452d2b-736a-4d72-864e-a36f4dbc7287;200;df4b1958bdf5995b2d7544e65beee408;"""DF4B1958BDF5995B2D7544E65BEEE408""";6148500;application/pdf;20211115;KIMSUKY- OP Light-Shell;KIMSUKY-조직의-OP.Light-Shell.pdf;https://samples.vx-underground.org/APTs/2021/2021.11.15 - KIMSUKY- OP Light-Shell/Paper/KIMSUKY-조직의-OP.Light-Shell.pdf;20211115_a3452d2b-736a-4d72-864e-a36f4dbc7287
1962c376-02e6-4534-83e9-360d1a061394;200;05f7bbadc777428bce2952d65ed0d929;"""05F7BBADC777428BCE2952D65ED0D929""";1065474;application/pdf;20211117;Iranian Government-Sponsored APT Cyber Actors Exploiting Microsoft Exchange and Fortinet Vulnerabilities in Furtherance of Malicious Activities;Iranian Government-Sponsored APT Cyber Actors Exploiting Microsoft Exchange and Fortinet Vulnerabilities in Furtherance of Malicious Activities _ CISA.pdf;https://samples.vx-underground.org/APTs/2021/2021.11.17 - Iranian Government-Sponsored APT Cyber Actors Exploiting Microsoft Exchange and Fortinet Vulnerabilities in Furtherance of Malicious Activities/Paper/Iranian Government-Sponsored APT Cyber Actors Exploiting Microsoft Exchange and Fortinet Vulnerabilities in Furtherance of Malicious Activities _ CISA.pdf;20211117_1962c376-02e6-4534-83e9-360d1a061394
a5b3c904-2e2b-4133-9bbd-d914404498fc;200;9043e52d50120fd317948c55ca2fe29f;"""9043E52D50120FD317948C55CA2FE29F""";4996558;application/pdf;20211118;Triple Threat North Korea-Aligned TA406 Steals, Scams and Spies;pfpt-us-tr-threat-insight-paper-triple-threat-N-Korea-aligned-TA406-steals-scams-spies.pdf;https://samples.vx-underground.org/APTs/2021/2021.11.18 - Triple Threat North Korea-Aligned TA406 Steals, Scams and Spies/Paper/pfpt-us-tr-threat-insight-paper-triple-threat-N-Korea-aligned-TA406-steals-scams-spies.pdf;20211118_a5b3c904-2e2b-4133-9bbd-d914404498fc
b4773c77-a7a4-4337-b289-0aef4aea5028;200;b3b47d12824e600a1cfe7b44ceb728be;"""B3B47D12824E600A1CFE7B44CEB728BE""";5648187;application/pdf;20211122;Tardigrade - APT Attack on the Bioeconomy;BIO-ISAC_-_Tardigrade_-_Disclosure_Long.pdf;https://samples.vx-underground.org/APTs/2021/2021.11.22 - Tardigrade - APT Attack on the Bioeconomy/Paper/BIO-ISAC_-_Tardigrade_-_Disclosure_Long.pdf;20211122_b4773c77-a7a4-4337-b289-0aef4aea5028
93108377-77c6-4ddd-9823-a8154f4e66b0;200;7fe2f4f68c37dbe31e23bd094f2cba02;"""7FE2F4F68C37DBE31E23BD094F2CBA02""";2351848;application/pdf;20211123;Android APT spyware, targeting Middle East victims, enhances evasiveness;sophos-andr-spy-bfi.pdf;https://samples.vx-underground.org/APTs/2021/2021.11.23 - Android APT spyware, targeting Middle East victims, enhances evasiveness/Paper/sophos-andr-spy-bfi.pdf;20211123_93108377-77c6-4ddd-9823-a8154f4e66b0
289325bc-a9ca-4bad-80f3-d86c78ea804f;200;7dc53034def27721e407ce5f88e335f5;"""7DC53034DEF27721E407CE5F88E335F5""";4270475;application/pdf;20211124;Anatomy of COBRA;HITCON2021_Anatomy-of-COBRA.pdf;https://samples.vx-underground.org/APTs/2021/2021.11.24 - Anatomy of COBRA/Paper/HITCON2021_Anatomy-of-COBRA.pdf;20211124_289325bc-a9ca-4bad-80f3-d86c78ea804f
835ad2c0-fc23-412c-b0a5-5c1d53bd2ae2;200;bbce42a2a337d6ab0e230726bdb305e3;"""BBCE42A2A337D6AB0E230726BDB305E3""";2356187;application/pdf;20211125;A Deep Dive Into SoWaT - APT31’s Multifunctional Router Implant;imp0rtp3-SoWaT-APT31.pdf;https://samples.vx-underground.org/APTs/2021/2021.11.25 - A Deep Dive Into SoWaT - APT31’s Multifunctional Router Implant/Paper/imp0rtp3-SoWaT-APT31.pdf;20211125_835ad2c0-fc23-412c-b0a5-5c1d53bd2ae2
b1ab93f7-fb86-4954-8d6b-571c38a8c31c;200;76b89db2dfa88a992738f2584b887520;"""76B89DB2DFA88A992738F2584B887520""";2253637;application/pdf;20211129;ScarCruft surveilling North Korean defectors and human rights activists;securelist-scarcruft-apt37.pdf;https://samples.vx-underground.org/APTs/2021/2021.11.29 - ScarCruft surveilling North Korean defectors and human rights activists/Paper/securelist-scarcruft-apt37.pdf;20211129_b1ab93f7-fb86-4954-8d6b-571c38a8c31c
d90f2b4e-7189-4bf3-ae95-5c70e0344fb8;200;2365f1d64c188cbc49f123e8051460c5;"""2365F1D64C188CBC49F123E8051460C5""";1658625;application/pdf;20211129;WIRTE’s campaign in the Middle East ‘living off the land’ since at least 2019;securelist-WIRTE.pdf;https://samples.vx-underground.org/APTs/2021/2021.11.29 - WIRTE’s campaign in the Middle East ‘living off the land’ since at least 2019/Paper/securelist-WIRTE.pdf;20211129_d90f2b4e-7189-4bf3-ae95-5c70e0344fb8
8f23bcf3-a6ae-405f-90ca-12efa8b4aaf9;200;af4ea5a77a69369fb25d785d3f0bd531;"""AF4EA5A77A69369FB25D785D3F0BD531""";1549495;application/pdf;20211130;EwDoor Botnet Is Attacking AT&T Customers;360Netlab-EwDoor.pdf;https://samples.vx-underground.org/APTs/2021/2021.11.30 - EwDoor Botnet Is Attacking AT&T Customers/Paper/360Netlab-EwDoor.pdf;20211130_8f23bcf3-a6ae-405f-90ca-12efa8b4aaf9
77b5817f-7dd6-4544-bcdf-8d4afab77ef0;200;5d8c004ecc3d70651697c77b155d385b;"""5D8C004ECC3D70651697C77B155D385B""";3006683;application/pdf;20211201;Injection is the New Black;proofpoint-RTF_Template_Inject.pdf;https://samples.vx-underground.org/APTs/2021/2021.12.01 - Injection is the New Black/Paper/proofpoint-RTF_Template_Inject.pdf;20211201_77b5817f-7dd6-4544-bcdf-8d4afab77ef0
a7eeabe8-68ff-41f8-8b2e-b8d717c65ff6;200;db2220059c0ca8d39dca806b090053e1;"""DB2220059C0CA8D39DCA806B090053E1""";1493073;application/pdf;20211201;JUMPING THE AIR GAP - 15 years of nation-state effort;eset_jumping_the_air_gap_wp.pdf;https://samples.vx-underground.org/APTs/2021/2021.12.01 - JUMPING THE AIR GAP - 15 years of nation-state effort/Paper/eset_jumping_the_air_gap_wp.pdf;20211201_a7eeabe8-68ff-41f8-8b2e-b8d717c65ff6
a82b2357-c706-4b2f-a7f6-2076d5e53db0;200;d72578784fa9142c212c08021ef7777a;"""D72578784FA9142C212C08021EF7777A""";136598;application/pdf;20211201;Tracking a P2P network related to TA505;ncc-TA505-P2P.pdf;https://samples.vx-underground.org/APTs/2021/2021.12.01 - Tracking a P2P network related to TA505/Paper/ncc-TA505-P2P.pdf;20211201_a82b2357-c706-4b2f-a7f6-2076d5e53db0
a0ffe97a-8c09-4782-95e8-2e4b259a6157;200;3d19ac0a3dff91e94c40a3be8f4b537e;"""3D19AC0A3DFF91E94C40A3BE8F4B537E""";3550862;application/pdf;20211202;SideCopy APT Connecting lures to victims, payloads to infrastructure;blog.malwarebytes.com-SideCopy_APT_Connecting_lures_to_victims_payloads_to_infrastructure.pdf;https://samples.vx-underground.org/APTs/2021/2021.12.02 - SideCopy APT Connecting lures to victims, payloads to infrastructure/Paper/blog.malwarebytes.com-SideCopy_APT_Connecting_lures_to_victims_payloads_to_infrastructure.pdf;20211202_a0ffe97a-8c09-4782-95e8-2e4b259a6157
eef5904c-b735-48cd-a877-c7033ebda110;200;0ddc323722c9abee40cadeb1c80ccefe;"""0DDC323722C9ABEE40CADEB1C80CCEFE""";4471202;application/pdf;20211203;TigerRAT Families;TTPs6_.pdf;https://samples.vx-underground.org/APTs/2021/2021.12.03 - TigerRAT Families/Paper/TTPs6_.pdf;20211203_eef5904c-b735-48cd-a877-c7033ebda110
4e06f569-ce5d-4948-a979-2b6d3c7730f7;200;a25228c389cfec69cbab24eb06c56964;"""A25228C389CFEC69CBAB24EB06C56964""";9078339;application/pdf;20211203;TigerRAT Families;threatray-establishing-the-tigerrat-and-tigerdownloader-malware-families.pdf;https://samples.vx-underground.org/APTs/2021/2021.12.03 - TigerRAT Families/Paper/threatray-establishing-the-tigerrat-and-tigerdownloader-malware-families.pdf;20211203_4e06f569-ce5d-4948-a979-2b6d3c7730f7
e0c0c985-6c76-4dac-9ad7-3e419eb3a475;200;829fe91280499349e3549639b364b6e0;"""829FE91280499349E3549639B364B6E0""";81836;application/pdf;20211203;TigerRAT Families;vmwareCB-tigerrat.pdf;https://samples.vx-underground.org/APTs/2021/2021.12.03 - TigerRAT Families/Paper/vmwareCB-tigerrat.pdf;20211203_e0c0c985-6c76-4dac-9ad7-3e419eb3a475
d08d4ea5-9586-40ce-907a-fd5f9cf7aaa1;200;;"""567ECE6C0C725236E6F2F272BE9E7F3C-2""";11764663;application/pdf;20211204;APT-C-23 in Palestine;T-SecLab_APT-C-23_cyber-espionage-in-palestine-region .pdf;https://samples.vx-underground.org/APTs/2021/2021.12.04 - APT-C-23 in Palestine/Paper/T-SecLab_APT-C-23_cyber-espionage-in-palestine-region .pdf;20211204_d08d4ea5-9586-40ce-907a-fd5f9cf7aaa1
8af5be2b-12a1-4075-b190-7eaa0abbae86;200;b55b0896a819b41ad82c5a42abf9de74;"""B55B0896A819B41AD82C5A42ABF9DE74""";1428245;application/pdf;20211206;APT37 Using a New Android Spyware, Chinotto;cyble-apt37-chinotto.pdf;https://samples.vx-underground.org/APTs/2021/2021.12.06 - APT37 Using a New Android Spyware, Chinotto/Paper/cyble-apt37-chinotto.pdf;20211206_8af5be2b-12a1-4075-b190-7eaa0abbae86
95ff899c-88f2-4461-a75b-2b4927f9d82f;200;5345a013418435aff043ae1ba173c289;"""5345A013418435AFF043AE1BA173C289""";192215;application/pdf;20211206;APT37 Using a New Android Spyware, Chinotto;mandiant.com-Suspected Russian Activity Targeting Government and Business Entities Around the Globe.pdf;https://samples.vx-underground.org/APTs/2021/2021.12.06 - APT37 Using a New Android Spyware, Chinotto/Paper/mandiant.com-Suspected Russian Activity Targeting Government and Business Entities Around the Globe.pdf;20211206_95ff899c-88f2-4461-a75b-2b4927f9d82f
